day,stock,open,high,low,close,volume
807.0,1038.0,118.14,118.14,118.14,118.14,20304.0
807.0,1039.0,266.97,266.97,266.97,266.97,0.0
807.0,1040.0,133.782,133.881,133.551,133.881,6624.0
807.0,1041.0,159.72,159.72,159.72,159.72,0.0
807.0,1042.0,159.72,159.72,159.72,159.72,0.0
807.0,1043.0,46.2264,47.2956,46.2264,47.2956,6400.0
807.0,1044.0,231.825,238.59,231.825,238.59,112560.0
807.0,1045.0,489.324,495.0,486.816,489.786,40432.0
807.0,1046.0,424.05,429.0,422.4,424.38,28800.0
807.0,1047.0,413.82,415.8,413.82,415.668,5856.0
807.0,1048.0,42.24,42.57,41.91,41.91,12800.0
807.0,1049.0,42.6096,42.9264,42.4974,42.6426,621264.0
807.0,1050.0,36.2736,37.0392,36.2736,37.0392,21600.0
807.0,1051.0,16.896,16.896,16.896,16.896,0.0
807.0,1052.0,188.892,194.172,188.892,194.172,800.0
807.0,1053.0,50.655,50.886,50.655,50.655,16320.0
807.0,1054.0,211.2,217.8,211.2,217.8,1440.0
807.0,1055.0,163.02,163.02,161.7,161.7,4000.0
807.0,1056.0,202.224,202.224,202.224,202.224,0.0
807.0,1057.0,22.902,23.496,22.836,23.496,4000.0
807.0,1058.0,39.006,40.26,39.006,40.062,67200.0
807.0,1059.0,46.1934,47.1174,45.771,46.8666,214416.0
807.0,1060.0,35.178,36.168,35.178,36.168,9600.0
807.0,1061.0,31.416,32.274,31.416,31.482,16000.0
807.0,1062.0,12.012,12.012,12.012,12.012,0.0
807.0,1063.0,9.3654,9.4743,9.3654,9.4743,320000.0
807.0,1064.0,79.068,79.068,79.068,79.068,0.0
807.0,1065.0,20.064,20.064,20.064,20.064,8000.0
807.0,1066.0,28.809,28.809,28.05,28.05,32000.0
807.0,1067.0,931.59,949.08,929.94,949.08,8400.0
807.0,1068.0,349.8,351.78,349.8,351.12,464.0
807.0,1069.0,11.253,11.253,11.253,11.253,0.0
807.0,1070.0,94.05,94.05,94.05,94.05,0.0
807.0,1071.0,533.28,533.28,531.3,531.3,80.0
807.0,1072.0,230.01,230.01,230.01,230.01,0.0
807.0,1073.0,336.204,343.992,336.204,340.626,283568.0
807.0,1074.0,438.24,439.56,438.24,439.56,0.0
807.0,1075.0,753.72,759.33,753.72,759.33,3408.0
807.0,1076.0,220.44,220.44,220.44,220.44,0.0
807.0,1077.0,64.548,66.726,64.482,66.726,40464.0
807.0,1078.0,52.0872,52.14,51.216,51.546,1212880.0
807.0,1079.0,175.032,177.144,175.032,177.144,2640.0
807.0,1080.0,42.504,42.504,40.92,40.92,64496.0
807.0,1081.0,108.24,108.24,108.24,108.24,0.0
807.0,1082.0,67.716,68.508,67.716,68.508,8000.0
807.0,1083.0,116.82,116.82,116.82,116.82,0.0
807.0,1084.0,102.96,102.96,102.96,102.96,0.0
807.0,1085.0,176.088,177.54,175.494,177.012,32800.0
807.0,1086.0,49.5,49.5,49.5,49.5,0.0
807.0,1087.0,32.01,32.01,32.01,32.01,0.0
807.0,1088.0,193.71,195.294,192.06,194.304,226608.0
807.0,1089.0,240.636,247.368,240.636,247.368,10624.0
807.0,1090.0,301.884,301.884,297.66,297.66,7744.0
807.0,1091.0,22.044,22.044,22.044,22.044,4800.0
807.0,1092.0,100.65,101.97,100.089,101.508,823024.0
807.0,1093.0,285.912,285.978,285.912,285.978,0.0
807.0,1094.0,51.15,51.15,51.15,51.15,0.0
807.0,1095.0,192.72,192.72,192.72,192.72,0.0
807.0,1096.0,46.53,46.53,46.53,46.53,0.0
807.0,1097.0,182.16,182.16,182.16,182.16,0.0
807.0,1098.0,15.378,15.444,15.378,15.444,0.0
807.0,1099.0,8.844,8.844,8.844,8.844,0.0
807.0,1100.0,385.44,386.76,385.44,386.76,0.0
807.0,1101.0,137.28,142.56,137.28,142.56,880.0
807.0,1102.0,94.677,98.274,94.677,98.274,10432.0
807.0,1103.0,103.62,103.62,103.62,103.62,0.0
807.0,1104.0,151.14,153.12,151.14,152.46,0.0
807.0,1105.0,62.9508,63.7098,62.9508,63.03,279328.0
807.0,1106.0,61.05,61.05,60.72,60.72,2272.0
807.0,1107.0,262.02,266.112,262.02,266.112,800.0
807.0,1108.0,140.052,140.778,139.194,139.524,42672.0
807.0,1109.0,66.66,66.66,65.34,66.0,16080.0
807.0,1110.0,108.57,108.9,108.57,108.9,0.0
807.0,1111.0,135.96,137.94,135.96,137.94,45440.0
807.0,1112.0,71.148,71.148,71.148,71.148,0.0
807.0,1113.0,396.0,398.64,395.67,397.32,11312.0
807.0,1114.0,62.1192,62.964,62.1192,62.4228,11408.0
807.0,1115.0,131.34,131.34,129.228,130.812,76352.0
807.0,1116.0,240.9,244.53,240.9,242.88,2560.0
807.0,1117.0,240.9,244.53,240.9,242.88,2560.0
807.0,1118.0,21.45,21.516,21.45,21.516,4000.0
807.0,1119.0,475.992,475.992,475.992,475.992,0.0
807.0,1120.0,19.536,19.536,19.536,19.536,0.0
807.0,1121.0,159.72,160.512,156.42,160.512,58704.0
807.0,1122.0,204.336,204.336,204.336,204.336,0.0
807.0,1123.0,52.47,52.47,52.47,52.47,0.0
807.0,1124.0,14.6652,14.6652,14.6652,14.6652,0.0
807.0,1125.0,282.48,283.47,282.15,283.47,2320.0
807.0,1126.0,468.6,476.52,465.96,476.52,5248.0
807.0,1127.0,62.04,62.04,62.04,62.04,0.0
807.0,1128.0,230.076,230.076,229.812,229.812,1600.0
807.0,1129.0,215.919,217.668,215.028,217.536,29552.0
807.0,1130.0,118.008,118.404,117.7176,117.7176,38688.0
807.0,1131.0,32.8218,32.8218,32.8218,32.8218,0.0
807.0,1132.0,236.148,239.91,236.148,239.91,32.0
807.0,1133.0,447.15,447.15,447.15,447.15,0.0
807.0,1134.0,217.8,225.72,217.8,225.72,800.0
807.0,1135.0,95.04,95.04,95.04,95.04,0.0
807.0,1136.0,38.61,38.61,38.61,38.61,0.0
807.0,1137.0,59.994,59.994,59.994,59.994,0.0
807.0,1138.0,242.88,245.52,241.56,245.52,64.0
807.0,1139.0,48.0018,48.048,47.8764,47.982,42608.0
807.0,1140.0,427.944,430.98,427.944,430.716,7008.0
807.0,1141.0,554.4,557.7,554.4,557.7,1600.0
807.0,1142.0,592.68,595.848,587.796,588.06,9904.0
807.0,1143.0,313.5,313.5,312.84,313.5,0.0
807.0,1144.0,130.482,132.792,130.482,132.0,33600.0
807.0,1145.0,30.36,30.36,30.36,30.36,48000.0
807.0,1146.0,302.28,306.9,302.28,306.9,240.0
807.0,1147.0,860.64,865.26,858.0,865.26,6384.0
807.0,1148.0,17.391,17.391,17.391,17.391,0.0
807.0,1149.0,936.54,936.54,936.54,936.54,0.0
807.0,1150.0,23.628,23.628,23.628,23.628,0.0
807.0,1151.0,33.924,34.056,33.924,34.056,9600.0
807.0,1152.0,18.678,18.678,18.48,18.612,4192.0
807.0,1153.0,5.4252,5.4252,5.4252,5.4252,0.0
807.0,1154.0,1114.08,1125.96,1114.08,1114.08,1920.0
807.0,1155.0,811.8,814.704,806.322,814.704,14096.0
807.0,1156.0,7.26,7.26,7.26,7.26,0.0
807.0,1157.0,56.3772,56.3772,56.3772,56.3772,0.0
807.0,1158.0,47.19,47.19,47.19,47.19,42592.0
807.0,1159.0,25.212,25.212,25.212,25.212,0.0
807.0,1160.0,125.631,131.01,125.598,129.624,224400.0
807.0,1161.0,73.854,73.854,73.854,73.854,0.0
807.0,1162.0,21.912,24.552,21.912,24.552,0.0
807.0,1163.0,291.06,296.01,290.07,296.01,6640.0
807.0,1164.0,41.7516,42.372,41.7516,42.372,32.0
807.0,1165.0,3.036,3.036,3.036,3.036,0.0
807.0,1166.0,35.97,35.97,35.97,35.97,0.0
807.0,1167.0,21.384,21.384,21.384,21.384,0.0
807.0,1168.0,354.42,354.42,354.42,354.42,0.0
807.0,1169.0,198.462,202.521,198.462,202.521,8000.0
807.0,1170.0,236.28,244.2,236.28,236.28,5552.0
807.0,1171.0,96.69,97.68,96.69,97.68,0.0
807.0,1172.0,154.704,154.704,154.704,154.704,0.0
807.0,1173.0,216.744,217.008,216.48,216.48,544.0
807.0,1174.0,240.174,240.174,240.174,240.174,0.0
807.0,1175.0,174.504,174.504,174.504,174.504,6944.0
807.0,1176.0,50.82,50.82,50.82,50.82,0.0
807.0,1177.0,44.55,44.814,44.55,44.682,82208.0
807.0,1178.0,18.117,18.117,18.117,18.117,0.0
807.0,1179.0,491.37,497.31,490.71,495.99,3520.0
807.0,1180.0,1881.0,1894.2,1881.0,1894.2,1376.0
807.0,1181.0,1848.0,1848.0,1815.0,1815.0,720.0
807.0,1182.0,54.384,55.836,54.384,55.836,45536.0
807.0,1183.0,8.382,8.382,8.382,8.382,0.0
807.0,1184.0,390.72,392.7,390.72,392.04,320.0
807.0,1185.0,9.009,9.009,9.009,9.009,0.0
807.0,1186.0,380.82,384.12,380.82,384.12,1440.0
807.0,1187.0,134.244,134.244,134.244,134.244,0.0
807.0,1188.0,33.396,34.188,33.396,34.188,3824.0
807.0,1189.0,643.5,653.4,643.5,646.8,7520.0
807.0,1190.0,148.368,149.358,143.352,147.906,26592.0
807.0,1191.0,21.4434,22.374,21.4434,22.374,160000.0
807.0,1192.0,142.296,142.956,138.996,140.25,315984.0
807.0,1193.0,10.428,10.428,10.428,10.428,0.0
807.0,1194.0,4.89258,5.01996,4.89258,4.97904,580560.0
807.0,1195.0,25.674,25.674,25.674,25.674,0.0
807.0,1196.0,49.632,49.698,49.632,49.698,5440.0
807.0,1197.0,359.04,359.04,359.04,359.04,0.0
807.0,1198.0,44.55,44.55,44.55,44.55,0.0
807.0,1199.0,116.82,117.48,116.82,117.48,3200.0
807.0,1200.0,318.714,329.406,318.714,329.406,3232.0
807.0,1201.0,205.92,205.92,205.92,205.92,0.0
807.0,1202.0,16.038,16.038,16.038,16.038,0.0
807.0,1203.0,149.16,149.16,149.16,149.16,0.0
807.0,1204.0,157.08,157.08,157.08,157.08,0.0
807.0,1205.0,10.89,11.88,10.89,11.88,53872.0
807.0,1206.0,528.99,528.99,509.52,509.52,9280.0
807.0,1207.0,521.4,521.4,521.4,521.4,0.0
807.0,1208.0,545.82,545.82,545.82,545.82,0.0
807.0,1209.0,58.08,58.08,58.08,58.08,0.0
807.0,1210.0,42.9,42.9,42.9,42.9,0.0
807.0,1211.0,99.0,99.0,99.0,99.0,0.0
807.0,1212.0,34.98,34.98,34.98,34.98,0.0
807.0,1213.0,35.574,35.838,35.574,35.838,320.0
807.0,1214.0,40.26,40.59,40.26,40.59,0.0
807.0,1215.0,29.568,29.865,29.568,29.865,1616.0
807.0,1216.0,2455.2,2455.2,2455.2,2455.2,0.0
807.0,1217.0,569.58,574.53,569.58,572.22,8160.0
807.0,1218.0,12.771,12.771,12.771,12.771,0.0
807.0,1219.0,660.0,660.0,643.104,650.364,35808.0
807.0,1220.0,18.876,18.876,18.81,18.81,0.0
807.0,1221.0,115.5,115.5,115.5,115.5,0.0
807.0,1222.0,1288.98,1290.96,1288.98,1290.96,1648.0
807.0,1223.0,280.5,280.5,279.18,279.18,3600.0
807.0,1224.0,188.1,188.76,184.8,186.12,3200.0
807.0,1225.0,108.9,108.9,108.9,108.9,0.0
807.0,1226.0,1398.54,1426.26,1393.92,1421.64,24256.0
807.0,1227.0,165.66,168.3,165.66,168.3,640.0
807.0,1228.0,30.822,32.34,30.822,31.284,48720.0
807.0,1229.0,17.3217,17.3217,17.3217,17.3217,0.0
807.0,1230.0,42.24,43.428,42.24,42.24,64000.0
807.0,1231.0,452.1,468.6,452.1,462.0,1280.0
807.0,1232.0,180.18,183.48,175.23,183.48,10160.0
807.0,1233.0,314.292,314.886,313.17,313.17,1648.0
807.0,1234.0,84.084,84.282,78.639,78.639,501376.0
807.0,1235.0,149.655,150.414,149.655,149.787,28816.0
807.0,1236.0,415.8,419.1,405.9,405.9,21360.0
807.0,1237.0,67.0428,68.2176,67.0428,68.2176,19136.0
807.0,1238.0,176.22,189.42,176.22,189.42,14400.0
807.0,1239.0,1976.7,1980.0,1976.7,1976.7,2896.0
807.0,1240.0,138.6,142.56,138.6,142.56,3296.0
807.0,1241.0,400.62,400.62,400.62,400.62,0.0
807.0,1242.0,151.8,157.74,151.8,157.74,400.0
807.0,1243.0,34.584,34.584,34.32,34.32,0.0
807.0,1244.0,110.22,110.22,110.22,110.22,0.0
807.0,1245.0,33.66,36.63,33.66,36.63,28960.0
807.0,1246.0,2191.2,2191.2,2191.2,2191.2,0.0
807.0,1247.0,222.42,231.33,222.42,231.33,0.0
807.0,1248.0,174.306,176.682,174.306,176.682,0.0
807.0,1249.0,105.6,107.25,104.61,104.61,2016.0
807.0,1250.0,11.352,11.814,11.352,11.814,16000.0
807.0,1251.0,8.514,8.514,8.514,8.514,0.0
807.0,1252.0,14.454,14.52,14.454,14.52,12800.0
807.0,1253.0,372.9,372.9,368.016,368.28,7344.0
807.0,1254.0,129.822,131.934,129.822,131.934,0.0
807.0,1255.0,888.36,888.36,888.36,888.36,0.0
807.0,1256.0,12.012,12.012,12.012,12.012,0.0
807.0,1257.0,15.081,15.081,15.081,15.081,0.0
807.0,1258.0,437.58,437.58,437.58,437.58,0.0
807.0,1259.0,122.727,129.261,122.727,129.261,8320.0
807.0,1260.0,104.28,104.28,104.28,104.28,0.0
807.0,1261.0,100.848,100.848,99.066,99.231,80016.0
807.0,1262.0,208.824,208.824,208.824,208.824,0.0
807.0,1263.0,15.708,15.708,15.708,15.708,0.0
807.0,1264.0,10.23,10.23,10.23,10.23,0.0
807.0,1265.0,231.0,231.0,231.0,231.0,20016.0
807.0,1266.0,108.306,108.306,108.306,108.306,0.0
807.0,1267.0,8.25,8.25,8.0916,8.0916,52800.0
807.0,1268.0,184.602,185.46,183.843,184.8,325024.0
807.0,1269.0,188.001,189.09,188.001,189.09,11904.0
807.0,1270.0,3719.1,3722.4,3676.2,3682.8,1200.0
807.0,1271.0,13.992,13.992,13.992,13.992,0.0
807.0,1272.0,126.951,126.951,126.951,126.951,0.0
807.0,1273.0,165.396,165.396,165.396,165.396,0.0
807.0,1274.0,326.601,327.558,325.974,325.974,52032.0
807.0,1275.0,38.28,38.28,38.28,38.28,0.0
807.0,1276.0,145.2,145.2,145.2,145.2,0.0
807.0,1277.0,7.392,7.392,7.062,7.062,0.0
807.0,1278.0,26.4462,27.5616,26.4462,26.7828,40000.0
807.0,1279.0,8.778,8.778,8.778,8.778,48.0
807.0,1280.0,146.058,148.632,145.2,147.444,130720.0
807.0,1281.0,88.44,92.4,88.44,92.4,0.0
807.0,1282.0,149.556,156.156,149.556,156.156,15840.0
807.0,1283.0,145.596,145.596,145.596,145.596,0.0
807.0,1284.0,394.02,394.02,394.02,394.02,0.0
807.0,1285.0,94.38,94.38,94.38,94.38,0.0
807.0,1286.0,94.314,94.314,91.839,92.334,70512.0
807.0,1287.0,112.398,113.652,111.738,112.728,92304.0
807.0,1288.0,51.9948,53.3676,51.9948,53.3676,800.0
807.0,1289.0,141.24,141.24,141.24,141.24,0.0
807.0,1290.0,638.88,648.648,637.098,642.576,118864.0
807.0,1291.0,135.3,135.3,135.3,135.3,0.0
807.0,1292.0,605.55,639.21,605.55,638.88,14448.0
807.0,1293.0,166.056,166.056,166.056,166.056,0.0
807.0,1294.0,274.824,294.228,274.824,294.228,8880.0
807.0,1295.0,203.28,203.28,203.28,203.28,0.0
807.0,1296.0,68.112,68.112,68.112,68.112,0.0
807.0,1297.0,37.95,37.95,37.95,37.95,0.0
807.0,1298.0,210.474,214.896,209.616,214.896,20736.0
807.0,1299.0,745.8,745.8,726.0,726.0,576.0
807.0,1300.0,825.0,881.1,825.0,871.2,64.0
807.0,1301.0,138.93,149.49,138.93,149.49,2400.0
807.0,1302.0,46.8996,46.8996,46.8864,46.8864,592.0
807.0,1303.0,552.42,552.42,552.42,552.42,0.0
807.0,1304.0,39.7716,39.7716,39.7716,39.7716,0.0
807.0,1305.0,17.4174,17.8596,17.4174,17.8596,3680.0
807.0,1306.0,643.5,643.5,643.5,643.5,544.0
807.0,1307.0,157.08,157.08,157.08,157.08,0.0
807.0,1308.0,112.86,113.19,112.86,113.19,0.0
807.0,1309.0,542.388,542.388,539.352,539.352,2208.0
807.0,1310.0,51.084,51.084,51.084,51.084,0.0
807.0,1311.0,57.42,58.344,57.42,58.344,8000.0
807.0,1312.0,182.82,182.82,177.408,177.408,20800.0
807.0,1313.0,163.68,163.68,163.68,163.68,0.0
807.0,1314.0,59.07,59.07,59.07,59.07,0.0
807.0,1315.0,17.5758,17.6286,17.5758,17.6286,18080.0
807.0,1316.0,144.408,144.408,141.636,141.636,19360.0
807.0,1317.0,6.3492,6.3492,6.3492,6.3492,0.0
807.0,1318.0,135.63,139.92,135.63,139.92,11200.0
807.0,1319.0,84.282,84.678,82.797,83.094,148768.0
807.0,1320.0,184.47,184.47,184.47,184.47,0.0
807.0,1321.0,62.2248,64.68,62.2248,63.6504,277680.0
807.0,1322.0,18.612,29.04,18.612,26.4,94400.0
807.0,1323.0,16.764,16.764,16.434,16.434,0.0
807.0,1324.0,325.974,328.02,325.974,327.789,7040.0
807.0,1325.0,217.404,221.496,217.404,221.496,4688.0
807.0,1326.0,65.6304,65.6304,65.6304,65.6304,0.0
807.0,1327.0,6.996,6.996,6.963,6.963,0.0
807.0,1328.0,312.84,312.84,312.84,312.84,0.0
807.0,1329.0,116.49,116.49,116.16,116.16,4800.0
807.0,1330.0,45.639,46.893,45.639,46.431,24320.0
807.0,1331.0,101.112,104.808,101.112,104.808,2960.0
807.0,1332.0,10.91904,11.19888,10.84116,11.088,1105024.0
807.0,1333.0,272.58,272.58,272.58,272.58,0.0
807.0,1334.0,947.1,958.32,942.216,951.06,30848.0
807.0,1335.0,101.7852,101.7852,99.0,99.0,3680.0
807.0,1336.0,153.648,153.648,152.196,152.196,20800.0
807.0,1337.0,565.752,569.052,565.752,569.052,1920.0
807.0,1338.0,29.832,29.832,29.832,29.832,0.0
807.0,1339.0,53.79,53.79,53.79,53.79,0.0
807.0,1340.0,376.2,376.2,376.2,376.2,0.0
807.0,1341.0,386.1,386.1,382.8,382.8,2080.0
807.0,1342.0,183.48,183.48,183.48,183.48,0.0
807.0,1343.0,183.48,183.48,183.48,183.48,0.0
807.0,1344.0,112.596,112.596,112.596,112.596,0.0
807.0,1345.0,133.254,133.254,133.254,133.254,0.0
807.0,1346.0,36.168,36.564,36.168,36.564,752.0
807.0,1347.0,625.02,625.02,625.02,625.02,0.0
807.0,1348.0,489.852,490.38,489.852,490.38,8800.0
807.0,1349.0,39.468,39.765,39.006,39.006,17568.0
807.0,1350.0,705.54,708.18,695.64,708.18,896.0
808.0,1000.0,83.3316,84.3348,83.3316,84.3348,8000.0
808.0,1001.0,202.62,207.24,202.62,207.24,7920.0
808.0,1002.0,46.332,46.398,45.276,45.276,9920.0
808.0,1003.0,47.0976,47.586,47.0976,47.4012,3600.0
808.0,1004.0,484.44,490.842,482.262,490.842,31136.0
808.0,1005.0,307.626,307.626,307.626,307.626,0.0
808.0,1006.0,45.87,46.2,45.87,46.2,0.0
808.0,1007.0,343.2,343.2,339.24,339.24,2064.0
808.0,1008.0,55.44,55.836,55.44,55.836,0.0
808.0,1009.0,111.21,111.21,111.21,111.21,1344.0
808.0,1010.0,46.332,46.464,46.2,46.2,0.0
808.0,1011.0,640.86,658.68,640.86,658.68,7136.0
808.0,1012.0,481.8,481.8,481.8,481.8,48.0
808.0,1013.0,69.3,72.6,69.3,70.62,20336.0
808.0,1014.0,13.596,13.596,13.596,13.596,10560.0
808.0,1015.0,86.46,86.46,85.008,85.668,30240.0
808.0,1016.0,250.272,252.846,247.5,247.5,9584.0
808.0,1017.0,372.24,372.24,372.24,372.24,0.0
808.0,1018.0,1403.82,1404.48,1361.58,1374.78,117536.0
808.0,1019.0,55.935,59.037,55.935,56.793,40432.0
808.0,1020.0,170.28,172.26,170.28,172.26,608.0
808.0,1021.0,176.616,176.616,176.616,176.616,0.0
808.0,1022.0,778.8,780.252,772.2,780.252,89728.0
808.0,1023.0,52.5888,52.5888,51.0972,52.1268,143168.0
808.0,1024.0,51.15,51.15,51.15,51.15,0.0
808.0,1025.0,1330.89,1331.55,1315.248,1323.3,712544.0
808.0,1026.0,641.52,658.68,641.52,645.48,1600.0
808.0,1027.0,89.694,90.882,89.694,90.42,16640.0
808.0,1028.0,14.784,14.784,14.586,14.586,0.0
808.0,1029.0,110.088,110.088,108.9,108.9,10720.0
808.0,1030.0,102.3,102.3,102.3,102.3,0.0
808.0,1031.0,349.8,349.8,349.8,349.8,0.0
808.0,1032.0,447.48,447.612,441.078,445.104,2007040.0
808.0,1033.0,453.42,453.948,444.774,451.968,542688.0
808.0,1034.0,143.022,144.21,143.022,144.21,3200.0
808.0,1035.0,423.06,426.69,421.74,423.39,25952.0
808.0,1036.0,455.73,456.39,453.75,455.4,176.0
808.0,1037.0,576.708,582.12,573.408,580.8,64320.0
808.0,1038.0,119.46,119.46,119.46,119.46,0.0
808.0,1039.0,267.63,267.63,267.63,267.63,0.0
808.0,1040.0,133.848,135.762,133.848,135.762,74400.0
808.0,1041.0,158.07,158.07,158.07,158.07,0.0
808.0,1042.0,158.07,158.07,158.07,158.07,0.0
808.0,1043.0,47.19,47.19,47.19,47.19,6400.0
808.0,1044.0,240.273,244.596,240.273,244.596,97904.0
808.0,1045.0,491.04,492.228,488.07,492.228,222864.0
808.0,1046.0,426.69,426.69,422.4,424.38,17024.0
808.0,1047.0,413.556,413.556,408.54,409.728,10048.0
808.0,1048.0,41.91,42.57,41.91,42.57,4960.0
808.0,1049.0,42.438,42.7746,42.3786,42.702,617744.0
808.0,1050.0,36.8676,37.5672,36.8676,37.5672,142400.0
808.0,1051.0,17.2128,17.3679,17.2128,17.3679,58880.0
808.0,1052.0,190.278,190.278,190.278,190.278,160.0
808.0,1053.0,51.579,52.239,50.688,50.853,108128.0
808.0,1054.0,213.84,213.84,213.84,213.84,0.0
808.0,1055.0,162.36,164.01,162.36,163.68,8912.0
808.0,1056.0,202.224,202.224,202.224,202.224,0.0
808.0,1057.0,22.968,24.684,22.968,24.684,27200.0
808.0,1058.0,40.26,40.854,40.194,40.854,326400.0
808.0,1059.0,49.8696,50.7936,48.7608,50.2854,6471440.0
808.0,1060.0,37.026,37.026,36.498,36.498,33648.0
808.0,1061.0,31.482,32.34,31.152,31.152,12800.0
808.0,1062.0,12.705,12.705,11.913,11.913,20800.0
808.0,1063.0,9.504,9.6228,9.2532,9.6228,1518720.0
808.0,1064.0,77.352,77.352,77.352,77.352,0.0
808.0,1065.0,20.064,20.064,19.998,20.064,113120.0
808.0,1066.0,27.72,27.72,27.72,27.72,0.0
808.0,1067.0,943.8,947.43,935.22,943.47,107664.0
808.0,1068.0,355.08,355.08,341.22,346.5,10464.0
808.0,1069.0,11.319,11.319,11.319,11.319,0.0
808.0,1070.0,93.06,94.38,93.06,94.38,0.0
808.0,1071.0,531.96,533.94,528.66,533.94,1840.0
808.0,1072.0,236.61,236.61,236.61,236.61,0.0
808.0,1073.0,341.946,342.474,336.93,339.438,1372528.0
808.0,1074.0,439.56,442.2,436.92,442.2,0.0
808.0,1075.0,761.97,762.63,758.34,761.64,72688.0
808.0,1076.0,220.11,223.08,220.11,223.08,2896.0
808.0,1077.0,65.472,65.472,64.878,64.878,12320.0
808.0,1078.0,52.8,54.3048,52.4568,53.955,7690768.0
808.0,1079.0,177.276,179.388,177.276,179.388,38080.0
808.0,1080.0,41.91,42.999,41.91,42.141,102144.0
808.0,1081.0,109.56,109.56,109.56,109.56,0.0
808.0,1082.0,68.772,69.3,67.716,69.3,147120.0
808.0,1083.0,116.82,116.82,116.82,116.82,0.0
808.0,1084.0,103.62,103.62,103.62,103.62,0.0
808.0,1085.0,176.484,179.718,176.484,179.19,90352.0
808.0,1086.0,49.5,49.5,49.5,49.5,0.0
808.0,1087.0,31.944,32.34,31.944,32.34,112000.0
808.0,1088.0,195.69,196.614,194.172,196.482,2708896.0
808.0,1089.0,245.388,250.14,245.124,248.82,18144.0
808.0,1090.0,300.432,304.26,299.904,299.904,608.0
808.0,1091.0,21.45,22.836,21.45,22.836,48320.0
808.0,1092.0,102.366,103.884,101.838,103.884,5950816.0
808.0,1093.0,288.42,289.872,286.836,288.288,28560.0
808.0,1094.0,51.15,52.8,51.15,52.8,0.0
808.0,1095.0,195.36,195.36,192.72,192.72,1680.0
808.0,1096.0,46.86,46.86,46.86,46.86,0.0
808.0,1097.0,182.16,182.16,182.16,182.16,0.0
808.0,1098.0,15.378,15.378,15.246,15.246,0.0
808.0,1099.0,8.844,8.844,8.778,8.844,30000.0
808.0,1100.0,386.76,406.56,385.44,386.76,5568.0
808.0,1101.0,143.88,143.88,137.28,137.28,5680.0
808.0,1102.0,98.967,98.967,97.68,97.68,22080.0
808.0,1103.0,105.93,105.93,104.61,104.61,4816.0
808.0,1104.0,148.83,151.8,148.5,148.5,10560.0
808.0,1105.0,63.2874,63.6306,62.8056,63.4986,2700928.0
808.0,1106.0,61.38,61.38,61.38,61.38,0.0
808.0,1107.0,264.132,265.584,262.548,265.584,4592.0
808.0,1108.0,139.656,139.986,135.63,138.27,160752.0
808.0,1109.0,66.66,67.98,64.68,66.0,42560.0
808.0,1110.0,108.9,112.86,108.9,109.56,4800.0
808.0,1111.0,131.34,135.3,131.34,135.3,0.0
808.0,1112.0,71.379,71.379,71.379,71.379,0.0
808.0,1113.0,393.69,398.64,392.37,394.02,10736.0
