day,stock,open,high,low,close,volume
938.0,1102.0,77.121,81.147,77.121,81.147,8400.0
938.0,1103.0,111.87,111.87,111.87,111.87,0.0
938.0,1104.0,165.33,165.33,161.7,161.7,0.0
938.0,1105.0,60.0864,60.2712,59.4,59.73,233680.0
938.0,1106.0,75.9,75.9,75.9,75.9,0.0
938.0,1107.0,327.228,327.228,327.228,327.228,0.0
938.0,1108.0,138.27,138.27,136.884,137.082,91136.0
938.0,1109.0,82.83,84.15,80.19,80.85,53696.0
938.0,1110.0,139.92,143.88,139.92,139.92,7680.0
938.0,1111.0,139.92,139.92,139.92,139.92,1600.0
938.0,1112.0,68.805,68.805,68.805,68.805,0.0
938.0,1113.0,429.99,429.99,428.34,428.34,5920.0
938.0,1114.0,54.912,54.912,53.7504,53.7504,16560.0
938.0,1115.0,119.823,120.054,119.394,120.054,6832.0
938.0,1116.0,221.76,221.76,218.79,218.79,12000.0
938.0,1117.0,221.76,221.76,218.79,218.79,12000.0
938.0,1118.0,23.364,23.43,23.364,23.43,34080.0
938.0,1119.0,500.544,507.54,500.544,507.408,29968.0
938.0,1120.0,18.744,18.744,18.744,18.744,0.0
938.0,1121.0,174.966,174.966,174.966,174.966,0.0
938.0,1122.0,174.372,174.372,174.372,174.372,0.0
938.0,1123.0,46.662,46.662,46.662,46.662,0.0
938.0,1124.0,14.5002,14.5002,14.5002,14.5002,0.0
938.0,1125.0,281.82,281.82,281.82,281.82,0.0
938.0,1126.0,396.0,397.32,396.0,396.0,0.0
938.0,1127.0,52.14,52.14,52.14,52.14,0.0
938.0,1128.0,220.44,220.44,220.44,220.44,0.0
938.0,1129.0,231.528,235.389,231.528,233.706,12992.0
938.0,1130.0,125.1624,125.3208,125.1624,125.3208,8000.0
938.0,1131.0,29.106,29.106,29.106,29.106,0.0
938.0,1132.0,243.243,243.243,243.243,243.243,0.0
938.0,1133.0,457.71,457.71,446.49,446.49,1008.0
938.0,1134.0,256.74,264.0,256.74,264.0,1120.0
938.0,1135.0,92.4,92.4,92.4,92.4,0.0
938.0,1136.0,38.28,38.28,38.28,38.28,0.0
938.0,1137.0,62.37,62.37,62.37,62.37,0.0
938.0,1138.0,217.14,217.8,217.14,217.8,304.0
938.0,1139.0,45.8304,45.9954,45.738,45.9954,35520.0
938.0,1140.0,442.2,445.236,442.2,443.916,480.0
938.0,1141.0,558.36,558.36,558.36,558.36,0.0
938.0,1142.0,612.48,613.008,609.972,609.972,912.0
938.0,1143.0,262.68,262.68,262.68,262.68,0.0
938.0,1144.0,149.292,150.48,149.292,150.48,8000.0
938.0,1145.0,27.192,27.588,27.192,27.588,6800.0
938.0,1146.0,325.05,331.98,325.05,331.98,1600.0
938.0,1147.0,992.64,1001.22,992.64,997.26,2736.0
938.0,1148.0,14.85,14.85,14.85,14.85,0.0
938.0,1149.0,707.52,707.52,702.24,702.24,480.0
938.0,1150.0,17.886,17.886,17.886,17.886,0.0
938.0,1151.0,30.756,30.756,30.756,30.756,0.0
938.0,1152.0,21.978,22.176,21.978,22.176,6560.0
938.0,1153.0,5.313,5.61,5.313,5.61,32000.0
938.0,1154.0,1557.6,1557.6,1557.6,1557.6,0.0
938.0,1155.0,853.05,860.64,853.05,856.02,17072.0
938.0,1156.0,7.128,7.128,7.128,7.128,0.0
938.0,1157.0,64.6404,64.6404,64.6404,64.6404,4000.0
938.0,1158.0,42.9,42.9,42.9,42.9,32000.0
938.0,1159.0,25.344,25.344,25.344,25.344,0.0
938.0,1160.0,118.6812,119.4468,113.652,113.652,348480.0
938.0,1161.0,83.688,84.48,83.688,84.48,80.0
938.0,1162.0,24.684,24.684,24.684,24.684,0.0
938.0,1163.0,253.11,253.11,253.11,253.11,0.0
938.0,1164.0,34.4916,35.64,34.4916,35.4816,159040.0
938.0,1165.0,4.719,4.719,4.719,4.719,0.0
938.0,1166.0,35.31,35.31,35.31,35.31,0.0
938.0,1167.0,39.93,39.93,39.93,39.93,0.0
938.0,1168.0,408.672,409.596,408.672,409.068,0.0
938.0,1169.0,164.307,164.67,159.225,159.225,123328.0
938.0,1170.0,151.8,151.8,151.8,151.8,0.0
938.0,1171.0,141.9,141.9,141.9,141.9,0.0
938.0,1172.0,188.826,188.826,188.826,188.826,0.0
938.0,1173.0,162.36,162.36,159.39,159.39,8000.0
938.0,1174.0,230.538,230.538,230.538,230.538,0.0
938.0,1175.0,141.768,141.768,141.768,141.768,11680.0
938.0,1176.0,49.83,49.83,49.83,49.83,0.0
938.0,1177.0,38.148,38.148,37.224,37.356,153040.0
938.0,1178.0,15.0282,15.0282,14.9424,14.949,0.0
938.0,1179.0,377.52,377.85,374.88,374.88,5008.0
938.0,1180.0,1874.4,1874.4,1874.4,1874.4,0.0
938.0,1181.0,1795.2,1795.2,1795.2,1795.2,0.0
938.0,1182.0,45.936,46.332,45.936,46.068,11200.0
938.0,1183.0,8.514,8.514,8.514,8.514,0.0
938.0,1184.0,268.29,273.24,267.3,267.63,656.0
938.0,1185.0,7.986,7.986,7.986,7.986,0.0
938.0,1186.0,406.56,407.88,406.56,407.88,2800.0
938.0,1187.0,121.011,121.011,117.678,117.711,38400.0
938.0,1188.0,31.02,31.02,31.02,31.02,0.0
938.0,1189.0,627.0,627.0,627.0,627.0,0.0
938.0,1190.0,86.097,87.021,85.8,85.8,80736.0
938.0,1191.0,18.447,18.447,18.447,18.447,0.0
938.0,1192.0,92.73,93.72,92.664,92.895,73776.0
938.0,1193.0,9.438,9.438,9.438,9.438,0.0
938.0,1194.0,3.97518,4.18374,3.97518,4.13754,67712.0
938.0,1195.0,26.796,26.796,26.796,26.796,0.0
938.0,1196.0,76.56,77.55,76.56,77.55,36960.0
938.0,1197.0,540.672,540.672,540.672,540.672,0.0
938.0,1198.0,49.17,52.47,49.17,52.14,9968.0
938.0,1199.0,85.272,88.836,85.272,87.912,5440.0
938.0,1200.0,365.904,365.904,359.568,359.568,560.0
938.0,1201.0,194.04,194.04,194.04,194.04,0.0
938.0,1202.0,17.16,17.16,17.16,17.16,0.0
938.0,1203.0,114.972,116.952,114.972,116.424,17520.0
938.0,1204.0,103.29,103.29,103.29,103.29,0.0
938.0,1205.0,11.748,11.748,11.748,11.748,0.0
938.0,1206.0,314.688,314.688,314.688,314.688,0.0
938.0,1207.0,320.1,320.1,320.1,320.1,0.0
938.0,1208.0,411.84,411.84,411.84,411.84,0.0
938.0,1209.0,57.42,57.42,57.42,57.42,0.0
938.0,1210.0,45.87,45.87,45.87,45.87,0.0
938.0,1211.0,97.02,99.0,97.02,99.0,160.0
938.0,1212.0,34.98,34.98,34.98,34.98,0.0
938.0,1213.0,28.413,29.04,28.413,29.04,6400.0
938.0,1214.0,56.76,56.76,56.76,56.76,0.0
938.0,1215.0,31.317,31.548,31.317,31.548,4800.0
938.0,1216.0,2560.8,2560.8,2560.8,2560.8,0.0
938.0,1217.0,694.98,697.62,693.66,696.96,6528.0
938.0,1218.0,11.682,11.682,11.682,11.682,0.0
938.0,1219.0,672.54,693.0,672.21,693.0,25728.0
938.0,1220.0,12.771,12.771,12.771,12.771,0.0
938.0,1221.0,112.2,112.2,112.2,112.2,0.0
938.0,1222.0,1578.06,1578.06,1578.06,1578.06,0.0
938.0,1223.0,248.16,248.16,248.16,248.16,0.0
938.0,1224.0,208.56,213.84,208.56,213.18,8000.0
938.0,1225.0,108.9,108.9,108.9,108.9,0.0
938.0,1226.0,1532.52,1541.1,1532.52,1532.52,19344.0
938.0,1227.0,166.32,166.32,166.32,166.32,0.0
938.0,1228.0,20.46,23.364,20.46,23.364,14080.0
938.0,1229.0,14.9226,14.9226,14.9226,14.9226,0.0
938.0,1230.0,35.64,36.63,35.64,36.63,4560.0
938.0,1231.0,452.1,452.1,452.1,452.1,0.0
938.0,1232.0,106.656,116.028,106.656,116.028,1920.0
938.0,1233.0,277.2,277.2,277.2,277.2,2400.0
938.0,1234.0,68.31,73.062,68.31,72.666,818608.0
938.0,1235.0,140.052,142.56,140.052,142.56,3696.0
938.0,1236.0,339.9,353.1,339.9,339.9,9728.0
938.0,1237.0,63.4062,64.02,63.4062,64.02,10736.0
938.0,1238.0,237.6,244.2,237.6,238.26,12000.0
938.0,1239.0,1867.8,1881.0,1867.8,1881.0,80.0
938.0,1240.0,147.84,149.16,147.84,149.16,16.0
938.0,1241.0,434.94,434.94,434.94,434.94,0.0
938.0,1242.0,210.54,210.54,210.54,210.54,2400.0
938.0,1243.0,22.572,22.572,22.572,22.572,23744.0
938.0,1244.0,110.22,110.22,110.22,110.22,0.0
938.0,1245.0,41.58,41.58,41.58,41.58,0.0
938.0,1246.0,2006.4,2019.6,2006.4,2019.6,64.0
938.0,1247.0,216.81,216.81,216.81,216.81,0.0
938.0,1248.0,154.638,157.74,154.638,157.74,19840.0
938.0,1249.0,122.1,122.1,122.1,122.1,0.0
938.0,1250.0,10.956,10.956,10.956,10.956,0.0
938.0,1251.0,7.194,7.788,7.194,7.788,640.0
938.0,1252.0,14.718,15.246,14.718,15.246,14400.0
938.0,1253.0,404.184,410.388,404.184,407.88,50544.0
938.0,1254.0,112.266,112.662,112.266,112.662,352.0
938.0,1255.0,967.56,970.2,967.56,970.2,400.0
938.0,1256.0,13.2,13.2,13.2,13.2,0.0
938.0,1257.0,24.09,24.585,24.024,24.189,359040.0
938.0,1258.0,561.792,561.792,561.792,561.792,0.0
938.0,1259.0,109.89,110.088,109.89,110.088,24000.0
938.0,1260.0,119.79,119.79,119.79,119.79,0.0
938.0,1261.0,90.552,91.146,88.836,89.001,88912.0
938.0,1262.0,233.574,233.574,233.574,233.574,0.0
938.0,1263.0,14.124,14.124,14.124,14.124,0.0
938.0,1264.0,10.56,10.56,10.56,10.56,0.0
938.0,1265.0,200.772,202.356,200.772,202.356,22656.0
938.0,1266.0,123.42,123.816,123.42,123.75,0.0
938.0,1267.0,8.3424,8.3424,8.3424,8.3424,0.0
938.0,1268.0,174.834,176.055,174.24,175.692,156976.0
938.0,1269.0,176.583,176.583,176.352,176.352,26960.0
938.0,1270.0,4339.5,4339.5,4339.5,4339.5,0.0
938.0,1271.0,13.728,13.728,13.728,13.728,0.0
938.0,1272.0,140.514,144.078,140.514,140.976,19520.0
938.0,1273.0,141.57,141.57,141.57,141.57,0.0
938.0,1274.0,315.414,319.143,314.82,319.143,30688.0
938.0,1275.0,33.0,33.0,33.0,33.0,0.0
938.0,1276.0,171.6,171.6,171.6,171.6,0.0
938.0,1277.0,6.501,6.501,6.501,6.501,0.0
938.0,1278.0,33.6864,34.5708,33.5016,34.4916,13424.0
938.0,1279.0,8.646,8.646,7.92,7.92,22400.0
938.0,1280.0,180.18,186.318,180.18,185.856,262816.0
938.0,1281.0,77.55,82.83,77.55,82.83,0.0
938.0,1282.0,161.172,172.392,161.172,170.676,46688.0
938.0,1283.0,133.188,133.98,132.924,133.98,25216.0
938.0,1284.0,458.04,458.04,458.04,458.04,0.0
938.0,1285.0,77.88,77.88,77.88,77.88,0.0
938.0,1286.0,93.126,94.512,92.73,92.796,39200.0
938.0,1287.0,95.601,95.601,91.014,91.707,185200.0
938.0,1288.0,51.282,51.282,51.282,51.282,0.0
938.0,1289.0,186.12,186.12,181.83,181.83,17184.0
938.0,1290.0,641.52,648.582,640.068,647.724,348080.0
938.0,1291.0,207.9,208.23,207.9,208.23,2400.0
938.0,1292.0,594.0,601.92,594.0,594.0,4816.0
938.0,1293.0,185.46,185.46,185.46,185.46,0.0
938.0,1294.0,241.692,242.22,241.692,242.22,6768.0
938.0,1295.0,245.52,245.52,245.52,245.52,0.0
938.0,1296.0,55.308,55.308,54.12,54.12,116800.0
938.0,1297.0,37.95,37.95,37.95,37.95,0.0
938.0,1298.0,171.006,171.006,170.28,170.28,24000.0
938.0,1299.0,580.8,580.8,580.8,580.8,0.0
938.0,1300.0,1036.2,1036.2,1036.2,1036.2,0.0
938.0,1301.0,149.16,149.16,147.84,147.84,8848.0
938.0,1302.0,51.4536,51.4536,51.4536,51.4536,0.0
938.0,1303.0,650.76,650.76,645.48,648.12,1200.0
938.0,1304.0,40.1676,41.1708,40.1676,41.1708,2576.0
938.0,1305.0,16.0578,16.0578,16.0578,16.0578,0.0
938.0,1306.0,594.0,623.7,594.0,623.7,10016.0
938.0,1307.0,155.628,155.628,155.628,155.628,0.0
938.0,1308.0,106.59,106.59,106.59,106.59,0.0
938.0,1309.0,580.536,580.536,578.82,578.82,320.0
938.0,1310.0,48.048,49.632,48.048,49.632,16000.0
938.0,1311.0,58.872,58.872,58.872,58.872,0.0
938.0,1312.0,116.853,116.853,115.797,115.797,16400.0
938.0,1313.0,155.76,155.76,155.76,155.76,0.0
938.0,1314.0,84.48,84.48,84.48,84.48,0.0
938.0,1315.0,17.6088,17.6088,17.6088,17.6088,0.0
938.0,1316.0,135.564,135.564,135.564,135.564,0.0
938.0,1317.0,11.583,11.583,11.583,11.583,0.0
938.0,1318.0,117.348,117.348,117.348,117.348,0.0
938.0,1319.0,84.777,84.777,83.259,83.556,75008.0
938.0,1320.0,150.48,151.8,150.48,150.48,32000.0
938.0,1321.0,63.0432,63.3468,62.8716,62.8716,57600.0
938.0,1322.0,24.288,24.42,23.76,23.76,102240.0
938.0,1323.0,13.596,14.19,13.596,14.19,672.0
938.0,1324.0,371.514,371.514,371.514,371.514,0.0
938.0,1325.0,216.282,216.282,210.87,214.5,22224.0
938.0,1326.0,59.5716,59.5716,59.5716,59.5716,0.0
938.0,1327.0,10.56,10.824,10.56,10.824,28800.0
938.0,1328.0,343.2,343.2,343.2,343.2,0.0
938.0,1329.0,66.264,66.264,66.0,66.0,9600.0
938.0,1330.0,65.208,65.208,59.004,59.4,51840.0
938.0,1331.0,82.83,82.83,82.83,82.83,160.0
938.0,1332.0,12.00672,12.08856,12.00012,12.00936,1105072.0
938.0,1333.0,243.54,243.54,241.56,241.56,2480.0
938.0,1334.0,1046.1,1062.6,1046.1,1046.364,123424.0
938.0,1335.0,94.38,94.38,94.38,94.38,0.0
938.0,1336.0,122.034,122.034,122.034,122.034,0.0
938.0,1337.0,453.552,453.552,448.668,449.196,21328.0
938.0,1338.0,28.644,28.644,28.644,28.644,0.0
938.0,1339.0,58.74,58.74,58.74,58.74,0.0
938.0,1340.0,332.244,332.244,332.244,332.244,0.0
938.0,1341.0,333.3,333.3,330.66,330.66,5600.0
938.0,1342.0,187.44,187.44,187.44,187.44,0.0
938.0,1343.0,187.44,187.44,187.44,187.44,0.0
938.0,1344.0,119.46,119.46,119.46,119.46,0.0
938.0,1345.0,152.064,152.064,152.064,152.064,0.0
938.0,1346.0,32.34,32.34,32.34,32.34,8000.0
938.0,1347.0,752.4,759.0,752.4,759.0,800.0
938.0,1348.0,537.108,537.108,537.108,537.108,0.0
938.0,1349.0,43.494,44.154,43.494,44.154,18400.0
938.0,1350.0,760.32,760.32,760.32,760.32,0.0
939.0,1000.0,81.0084,81.0084,79.3056,79.3056,43600.0
939.0,1001.0,258.72,258.72,246.18,246.18,15040.0
939.0,1002.0,41.25,41.25,39.93,40.788,39664.0
939.0,1003.0,47.9556,47.9688,47.9556,47.9688,0.0
939.0,1004.0,471.306,471.306,467.544,467.544,5888.0
939.0,1005.0,310.266,310.266,310.266,310.266,0.0
939.0,1006.0,23.826,23.958,23.628,23.958,0.0
939.0,1007.0,262.02,267.3,262.02,267.3,0.0
939.0,1008.0,49.83,50.16,49.5,49.83,0.0
939.0,1009.0,134.64,134.64,133.32,133.32,11200.0
939.0,1010.0,38.544,39.204,38.544,39.204,0.0
939.0,1011.0,658.68,665.28,658.68,665.28,192.0
939.0,1012.0,465.3,465.3,465.3,465.3,1280.0
939.0,1013.0,80.52,81.18,80.52,81.18,0.0
939.0,1014.0,13.464,13.464,13.464,13.464,0.0
939.0,1015.0,74.976,74.976,65.274,67.98,103472.0
939.0,1016.0,242.781,242.781,242.781,242.781,0.0
939.0,1017.0,328.68,328.68,328.68,328.68,0.0
939.0,1018.0,1809.06,1809.06,1805.43,1805.43,832.0
939.0,1019.0,43.098,43.23,41.25,42.372,30080.0
939.0,1020.0,139.26,139.26,139.26,139.26,0.0
939.0,1021.0,172.392,172.392,172.392,172.392,0.0
939.0,1022.0,790.812,792.528,775.764,792.528,80000.0
939.0,1023.0,65.208,65.208,63.4392,63.9144,74096.0
939.0,1024.0,58.08,58.08,58.08,58.08,0.0
939.0,1025.0,1398.87,1398.87,1381.38,1394.58,101952.0
939.0,1026.0,821.7,821.7,768.9,788.7,1200.0
939.0,1027.0,100.518,101.376,100.518,101.244,0.0
939.0,1028.0,16.962,17.688,16.83,17.688,6400.0
939.0,1029.0,98.076,103.224,98.076,103.224,24736.0
939.0,1030.0,125.73,126.39,125.73,126.39,4560.0
939.0,1031.0,359.7,359.7,359.7,359.7,0.0
939.0,1032.0,419.232,419.232,411.18,415.206,66560.0
939.0,1033.0,442.86,443.85,431.046,436.92,50608.0
939.0,1034.0,164.34,164.67,162.426,162.426,5088.0
939.0,1035.0,390.72,390.72,383.13,383.79,16544.0
939.0,1036.0,289.74,289.74,280.83,280.83,5040.0
939.0,1037.0,707.85,717.75,706.86,708.18,15264.0
939.0,1038.0,118.14,118.14,118.14,118.14,0.0
939.0,1039.0,256.74,262.68,256.74,262.68,448.0
939.0,1040.0,134.541,134.541,131.0232,131.3136,128480.0
939.0,1041.0,147.84,147.84,147.84,147.84,0.0
939.0,1042.0,147.84,147.84,147.84,147.84,0.0
939.0,1043.0,42.1476,42.1476,42.1476,42.1476,0.0
939.0,1044.0,217.371,218.823,214.863,214.896,6400.0
939.0,1045.0,429.66,429.66,419.826,421.146,22960.0
939.0,1046.0,341.22,341.22,335.94,338.91,6032.0
939.0,1047.0,339.24,339.768,329.67,330.924,11280.0
939.0,1048.0,39.27,39.27,39.27,39.27,880.0
939.0,1049.0,39.0918,39.138,38.6694,38.7552,497216.0
939.0,1050.0,43.692,43.692,42.9,42.9,29920.0
939.0,1051.0,13.2627,13.2627,13.10232,13.10496,220800.0
939.0,1052.0,154.242,154.242,154.242,154.242,0.0
939.0,1053.0,63.03,63.393,62.238,62.799,419472.0
939.0,1054.0,199.32,199.32,199.32,199.32,0.0
939.0,1055.0,169.29,172.59,169.29,172.59,1632.0
939.0,1056.0,195.756,195.756,195.756,195.756,0.0
939.0,1057.0,19.338,19.338,19.206,19.206,0.0
939.0,1058.0,55.704,55.704,54.318,55.176,51600.0
939.0,1059.0,37.7784,37.8114,34.5642,35.1054,1224096.0
939.0,1060.0,40.656,40.722,40.458,40.656,25760.0
939.0,1061.0,33.33,33.33,33.33,33.33,0.0
939.0,1062.0,15.18,15.84,14.784,14.784,14400.0
939.0,1063.0,5.43048,5.43048,5.43048,5.43048,0.0
939.0,1064.0,89.232,90.552,87.912,90.024,0.0
939.0,1065.0,14.256,14.256,14.256,14.256,0.0
939.0,1066.0,18.744,19.008,17.82,18.612,72000.0
939.0,1067.0,780.912,780.912,759.0,776.952,11296.0
939.0,1068.0,366.63,366.63,358.38,364.98,7328.0
939.0,1069.0,9.966,9.966,9.966,9.966,0.0
939.0,1070.0,88.44,91.08,88.44,90.42,6400.0
939.0,1071.0,533.94,533.94,529.98,529.98,3088.0
939.0,1072.0,298.65,298.65,298.65,298.65,0.0
939.0,1073.0,311.52,311.52,301.884,305.547,117168.0
939.0,1074.0,328.68,343.2,328.68,339.9,240.0
939.0,1075.0,919.38,919.38,911.79,911.79,1200.0
939.0,1076.0,212.19,212.19,205.59,205.59,11200.0
939.0,1077.0,74.283,74.514,74.118,74.514,10720.0
939.0,1078.0,47.7246,47.8698,46.2066,46.728,1947744.0
939.0,1079.0,166.188,168.036,165.0,165.924,23120.0
939.0,1080.0,35.013,35.013,30.0564,33.396,615968.0
939.0,1081.0,108.24,108.24,108.24,108.24,0.0
939.0,1082.0,75.636,76.428,74.844,76.428,33120.0
939.0,1083.0,113.52,113.52,113.52,113.52,0.0
939.0,1084.0,105.6,105.6,105.6,105.6,0.0
939.0,1085.0,281.556,285.648,281.424,285.648,14800.0
939.0,1086.0,31.416,31.416,31.416,31.416,0.0
939.0,1087.0,32.538,32.538,32.538,32.538,0.0
939.0,1088.0,198.495,198.495,196.284,196.647,24608.0
939.0,1089.0,187.176,188.892,184.536,187.044,13728.0
939.0,1090.0,308.616,308.616,302.412,302.412,2080.0
939.0,1091.0,14.916,14.916,14.916,14.916,0.0
939.0,1092.0,101.31,102.0492,100.9668,101.6004,295344.0
939.0,1093.0,212.19,212.19,207.636,208.428,8640.0
939.0,1094.0,43.56,44.88,42.9,42.9,0.0
939.0,1095.0,245.52,245.52,245.52,245.52,0.0
939.0,1096.0,40.59,40.59,40.59,40.59,0.0
939.0,1097.0,191.4,191.4,191.4,191.4,0.0
939.0,1098.0,10.56,10.89,10.56,10.626,19200.0
939.0,1099.0,7.788,7.788,7.788,7.788,0.0
939.0,1100.0,378.84,378.84,376.2,377.52,0.0
939.0,1101.0,119.46,124.74,119.46,124.74,848.0
939.0,1102.0,78.243,85.305,78.243,84.15,125440.0
939.0,1103.0,113.52,113.52,111.87,111.87,7280.0
939.0,1104.0,168.96,168.96,162.36,162.36,0.0
939.0,1105.0,59.8092,59.8092,58.4958,58.8852,467920.0
939.0,1106.0,77.88,77.88,77.88,77.88,0.0
939.0,1107.0,328.416,328.416,328.152,328.152,4816.0
939.0,1108.0,136.95,136.95,133.32,135.168,256976.0
939.0,1109.0,84.15,85.14,79.86,83.16,42224.0
939.0,1110.0,137.28,141.9,137.28,141.9,0.0
939.0,1111.0,136.62,137.94,136.62,137.94,0.0
939.0,1112.0,67.287,67.287,66.594,66.594,13120.0
939.0,1113.0,428.34,428.34,427.35,427.35,1024.0
939.0,1114.0,53.856,56.3508,53.856,55.0704,57120.0
