day,stock,open,high,low,close,volume
889.0,1049.0,40.392,40.392,40.029,40.0752,314944.0
889.0,1050.0,37.0788,37.8048,37.0788,37.8048,56000.0
889.0,1051.0,14.1141,14.1405,14.1141,14.1405,16000.0
889.0,1052.0,156.42,156.42,156.42,156.42,0.0
889.0,1053.0,60.357,61.083,60.06,60.885,229408.0
889.0,1054.0,203.28,203.28,203.28,203.28,0.0
889.0,1055.0,160.38,160.38,153.45,155.1,17776.0
889.0,1056.0,198.726,198.726,198.726,198.726,0.0
889.0,1057.0,25.476,25.476,25.08,25.146,7536.0
889.0,1058.0,47.388,47.718,47.388,47.718,16000.0
889.0,1059.0,42.9528,43.1904,42.4842,42.4842,347344.0
889.0,1060.0,40.458,42.57,40.458,42.57,34400.0
889.0,1061.0,33.33,33.66,33.33,33.66,0.0
889.0,1062.0,12.738,12.738,12.738,12.738,0.0
889.0,1063.0,6.45612,6.45612,6.45612,6.45612,0.0
889.0,1064.0,81.18,81.18,81.18,81.18,0.0
889.0,1065.0,13.596,13.596,13.596,13.596,0.0
889.0,1066.0,24.948,24.948,24.948,24.948,0.0
889.0,1067.0,778.8,791.472,776.952,782.1,9408.0
889.0,1068.0,461.34,476.19,453.42,476.19,3184.0
889.0,1069.0,9.768,9.768,9.768,9.768,0.0
889.0,1070.0,85.47,86.79,85.14,85.14,0.0
889.0,1071.0,559.02,559.02,559.02,559.02,0.0
889.0,1072.0,286.11,286.11,286.11,286.11,0.0
889.0,1073.0,303.501,308.583,303.501,307.065,200832.0
889.0,1074.0,455.4,458.7,455.4,458.7,0.0
889.0,1075.0,839.52,842.49,835.56,838.86,2768.0
889.0,1076.0,213.84,213.84,213.84,213.84,3200.0
889.0,1077.0,53.5788,54.186,53.5788,54.186,10848.0
889.0,1078.0,44.979,45.573,44.55,45.4014,1090096.0
889.0,1079.0,166.716,168.564,166.452,166.98,1200.0
889.0,1080.0,41.58,42.438,40.953,40.953,76576.0
889.0,1081.0,109.56,109.56,109.56,109.56,0.0
889.0,1082.0,68.376,68.772,68.112,68.112,0.0
889.0,1083.0,115.5,115.5,115.5,115.5,0.0
889.0,1084.0,105.6,105.6,105.6,105.6,0.0
889.0,1085.0,237.006,240.042,236.742,240.042,92976.0
889.0,1086.0,43.692,44.616,43.692,43.692,14080.0
889.0,1087.0,30.822,30.822,30.822,30.822,0.0
889.0,1088.0,194.403,195.657,193.677,194.238,19744.0
889.0,1089.0,203.412,203.808,200.904,200.904,28032.0
889.0,1090.0,333.3,333.3,330.0,330.0,1680.0
889.0,1091.0,15.84,15.84,15.84,15.84,0.0
889.0,1092.0,100.452,100.6764,98.6964,99.066,1238512.0
889.0,1093.0,215.952,218.658,215.952,217.668,8144.0
889.0,1094.0,49.17,51.48,49.17,49.83,32.0
889.0,1095.0,203.28,203.28,203.28,203.28,496.0
889.0,1096.0,41.91,41.91,41.91,41.91,0.0
889.0,1097.0,194.04,194.04,194.04,194.04,0.0
889.0,1098.0,13.2,13.596,13.2,13.596,0.0
889.0,1099.0,7.986,7.986,7.986,7.986,0.0
889.0,1100.0,452.76,463.32,443.52,443.52,800.0
889.0,1101.0,115.5,115.5,115.5,115.5,0.0
889.0,1102.0,74.58,74.58,73.887,73.887,9680.0
889.0,1103.0,118.14,118.14,118.14,118.14,0.0
889.0,1104.0,138.27,140.91,133.32,133.32,1600.0
889.0,1105.0,62.3898,62.3898,61.7364,62.04,178160.0
889.0,1106.0,73.26,73.26,73.26,73.26,0.0
889.0,1107.0,274.296,277.332,274.296,277.2,23632.0
889.0,1108.0,167.046,171.6,166.452,170.346,110048.0
889.0,1109.0,84.15,84.15,82.17,83.82,57744.0
889.0,1110.0,122.43,127.71,122.43,127.71,2512.0
889.0,1111.0,141.9,142.56,141.9,141.9,1600.0
889.0,1112.0,66.957,66.957,63.5184,63.5184,4800.0
889.0,1113.0,414.48,422.07,412.17,420.42,4032.0
889.0,1114.0,65.5512,67.287,65.5512,65.5512,183248.0
889.0,1115.0,120.978,120.978,118.14,118.14,44944.0
889.0,1116.0,211.2,216.48,211.2,216.48,6128.0
889.0,1117.0,211.2,216.48,211.2,216.48,6128.0
889.0,1118.0,23.1,23.562,23.1,23.562,31200.0
889.0,1119.0,478.896,485.76,478.896,482.724,1712.0
889.0,1120.0,18.612,18.612,18.612,18.612,0.0
889.0,1121.0,146.322,149.028,146.322,147.906,0.0
889.0,1122.0,184.404,184.404,184.404,184.404,0.0
889.0,1123.0,48.18,48.18,47.124,47.124,16000.0
889.0,1124.0,14.2692,14.2692,14.2692,14.2692,0.0
889.0,1125.0,278.85,278.85,278.85,278.85,0.0
889.0,1126.0,446.16,448.8,435.6,446.16,2080.0
889.0,1127.0,60.39,60.39,60.39,60.39,0.0
889.0,1128.0,219.78,220.11,215.82,215.82,1920.0
889.0,1129.0,222.948,224.103,222.948,224.07,13040.0
889.0,1130.0,117.6648,120.1728,117.6648,120.1728,22400.0
889.0,1131.0,31.8318,31.8318,31.8318,31.8318,3840.0
889.0,1132.0,250.305,250.305,247.83,249.216,154176.0
889.0,1133.0,486.42,486.42,486.42,486.42,0.0
889.0,1134.0,255.42,255.42,255.42,255.42,0.0
889.0,1135.0,92.4,92.4,92.4,92.4,0.0
889.0,1136.0,38.61,38.61,38.61,38.61,0.0
889.0,1137.0,59.8422,59.8422,59.532,59.532,24000.0
889.0,1138.0,231.66,231.66,231.0,231.0,800.0
889.0,1139.0,48.543,48.609,48.543,48.609,560.0
889.0,1140.0,442.2,444.444,441.012,442.596,3984.0
889.0,1141.0,534.93,541.53,534.93,538.56,16.0
889.0,1142.0,581.724,586.872,578.952,581.856,22848.0
889.0,1143.0,278.52,278.52,278.52,278.52,0.0
889.0,1144.0,152.196,153.78,152.196,153.78,8096.0
889.0,1145.0,27.984,28.248,27.456,28.248,17600.0
889.0,1146.0,355.08,355.08,339.9,339.9,3456.0
889.0,1147.0,944.46,947.76,941.16,941.16,4304.0
889.0,1148.0,17.424,17.424,17.424,17.424,0.0
889.0,1149.0,734.58,734.58,733.26,733.26,2160.0
889.0,1150.0,19.338,19.338,19.338,19.338,160.0
889.0,1151.0,26.598,26.598,26.598,26.598,0.0
889.0,1152.0,19.866,19.866,19.866,19.866,4800.0
889.0,1153.0,5.478,5.478,5.478,5.478,0.0
889.0,1154.0,1607.1,1607.1,1607.1,1607.1,0.0
889.0,1155.0,835.56,838.2,834.9,838.2,7952.0
889.0,1156.0,7.26,7.26,7.26,7.26,0.0
889.0,1157.0,61.182,61.182,61.182,61.182,0.0
889.0,1158.0,46.2,46.2,46.2,46.2,0.0
889.0,1159.0,25.74,26.268,25.74,26.268,2000.0
889.0,1160.0,105.8508,107.844,105.3228,107.2764,563328.0
889.0,1161.0,82.962,82.962,82.962,82.962,0.0
889.0,1162.0,24.42,24.42,24.42,24.42,0.0
889.0,1163.0,248.16,248.82,247.83,247.83,24000.0
889.0,1164.0,33.7524,33.7524,33.7524,33.7524,640.0
889.0,1165.0,4.092,4.356,4.092,4.356,64000.0
889.0,1166.0,35.64,35.64,35.64,35.64,0.0
889.0,1167.0,39.6,39.6,39.6,39.6,0.0
889.0,1168.0,404.184,404.184,403.128,403.128,0.0
889.0,1169.0,151.173,152.064,148.764,152.064,47520.0
889.0,1170.0,184.8,184.8,184.8,184.8,2400.0
889.0,1171.0,99.0,99.0,99.0,99.0,0.0
889.0,1172.0,174.306,174.306,174.306,174.306,0.0
889.0,1173.0,161.37,162.03,160.05,160.05,6192.0
889.0,1174.0,241.626,241.626,241.626,241.626,0.0
889.0,1175.0,157.74,157.74,157.74,157.74,31664.0
889.0,1176.0,51.81,51.81,51.81,51.81,0.0
889.0,1177.0,31.4688,31.482,30.9936,31.02,65456.0
889.0,1178.0,16.5396,16.5396,15.9522,15.9522,11424.0
889.0,1179.0,363.0,364.65,353.43,356.07,49584.0
889.0,1180.0,2085.6,2085.6,2085.6,2085.6,0.0
889.0,1181.0,2065.8,2065.8,2065.8,2065.8,0.0
889.0,1182.0,47.718,47.718,45.012,46.596,57600.0
889.0,1183.0,8.58,8.58,8.58,8.58,0.0
889.0,1184.0,308.22,312.51,302.94,302.94,5168.0
889.0,1185.0,7.986,7.986,7.986,7.986,0.0
889.0,1186.0,419.76,419.76,419.76,419.76,0.0
889.0,1187.0,129.822,129.822,129.822,129.822,0.0
889.0,1188.0,34.65,35.64,34.65,35.64,3200.0
889.0,1189.0,646.8,646.8,646.8,646.8,1600.0
889.0,1190.0,86.592,89.034,86.46,87.516,16720.0
889.0,1191.0,19.7538,19.7538,19.7538,19.7538,0.0
889.0,1192.0,99.825,99.825,97.812,98.604,217968.0
889.0,1193.0,10.23,10.23,10.23,10.23,0.0
889.0,1194.0,4.24578,4.24578,4.23852,4.23852,38928.0
889.0,1195.0,28.314,28.314,28.314,28.314,0.0
889.0,1196.0,45.54,45.54,45.54,45.54,0.0
889.0,1197.0,429.528,429.528,429.528,429.528,48.0
889.0,1198.0,49.83,49.83,49.83,49.83,0.0
889.0,1199.0,97.944,100.584,97.944,100.584,3376.0
889.0,1200.0,359.436,364.716,358.776,362.208,11392.0
889.0,1201.0,191.4,191.4,191.4,191.4,0.0
889.0,1202.0,17.952,17.952,17.952,17.952,0.0
889.0,1203.0,146.85,153.45,146.85,150.81,6400.0
889.0,1204.0,117.15,117.15,117.15,117.15,0.0
889.0,1205.0,10.164,10.164,10.164,10.164,0.0
889.0,1206.0,341.55,341.55,341.55,341.55,0.0
889.0,1207.0,353.76,353.76,353.76,353.76,928.0
889.0,1208.0,380.82,401.28,380.82,401.28,2592.0
889.0,1209.0,57.75,57.75,57.42,57.75,0.0
889.0,1210.0,46.2,46.2,46.2,46.2,0.0
889.0,1211.0,98.34,98.34,98.34,98.34,0.0
889.0,1212.0,33.33,33.33,33.33,33.33,0.0
889.0,1213.0,32.538,32.538,32.538,32.538,3200.0
889.0,1214.0,50.82,50.82,50.16,50.49,0.0
889.0,1215.0,28.941,29.7,28.941,29.7,2400.0
889.0,1216.0,2521.2,2521.2,2521.2,2521.2,0.0
889.0,1217.0,599.94,608.85,599.94,608.85,1536.0
889.0,1218.0,12.606,12.606,12.606,12.606,0.0
889.0,1219.0,612.48,612.48,606.54,610.368,3152.0
889.0,1220.0,18.942,18.942,18.216,18.678,0.0
889.0,1221.0,108.9,108.9,108.9,108.9,0.0
889.0,1222.0,1418.34,1437.48,1418.34,1437.48,3056.0
889.0,1223.0,261.36,265.98,261.36,265.98,1600.0
889.0,1224.0,215.82,217.8,215.82,217.14,1920.0
889.0,1225.0,112.86,112.86,112.86,112.86,0.0
889.0,1226.0,1468.5,1475.1,1461.24,1474.44,4288.0
889.0,1227.0,168.3,168.3,168.3,168.3,0.0
889.0,1228.0,30.36,30.756,30.36,30.756,16000.0
889.0,1229.0,15.0216,15.0216,15.0216,15.0216,0.0
889.0,1230.0,38.28,38.28,38.28,38.28,8832.0
889.0,1231.0,438.9,448.8,438.9,445.5,0.0
889.0,1232.0,131.076,131.076,131.076,131.076,0.0
889.0,1233.0,273.438,273.438,271.722,271.722,3200.0
889.0,1234.0,93.786,93.786,92.136,92.136,5088.0
889.0,1235.0,159.126,159.126,159.126,159.126,0.0
889.0,1236.0,389.4,389.4,389.4,389.4,8160.0
889.0,1237.0,61.446,61.8486,61.446,61.8486,3376.0
889.0,1238.0,238.92,238.92,237.6,238.26,6880.0
889.0,1239.0,2343.0,2385.9,2343.0,2385.9,720.0
889.0,1240.0,163.68,163.68,161.04,161.04,52000.0
889.0,1241.0,396.792,396.792,396.792,396.792,0.0
889.0,1242.0,202.62,203.94,202.62,203.94,0.0
889.0,1243.0,27.126,27.126,26.334,26.334,14400.0
889.0,1244.0,112.86,112.86,112.86,112.86,0.0
889.0,1245.0,38.94,39.6,38.94,39.6,42240.0
889.0,1246.0,1966.8,1966.8,1966.8,1966.8,48.0
889.0,1247.0,211.2,211.2,207.9,207.9,3616.0
889.0,1248.0,149.688,149.688,142.362,142.362,40320.0
889.0,1249.0,110.88,111.54,110.88,111.54,20000.0
889.0,1250.0,13.2,13.332,13.2,13.332,16640.0
889.0,1251.0,7.26,7.26,7.26,7.26,0.0
889.0,1252.0,16.302,17.358,16.302,16.632,93632.0
889.0,1253.0,399.3,404.184,395.34,395.34,13024.0
889.0,1254.0,123.156,125.928,123.156,124.212,0.0
889.0,1255.0,819.06,826.32,819.06,826.32,112.0
889.0,1256.0,11.88,11.88,11.88,11.88,0.0
889.0,1257.0,18.15,18.48,17.985,18.48,94400.0
889.0,1258.0,493.02,493.02,493.02,493.02,0.0
889.0,1259.0,127.479,127.479,127.479,127.479,0.0
889.0,1260.0,115.83,115.83,115.83,115.83,4800.0
889.0,1261.0,88.671,88.671,85.701,86.295,64544.0
889.0,1262.0,219.582,219.582,219.582,219.582,0.0
889.0,1263.0,15.312,15.312,15.312,15.312,0.0
889.0,1264.0,9.57,9.57,9.57,9.57,0.0
889.0,1265.0,232.254,234.102,232.254,234.102,12384.0
889.0,1266.0,117.48,117.48,117.249,117.249,0.0
889.0,1267.0,8.6064,8.7648,8.6064,8.6724,4640.0
889.0,1268.0,191.268,191.301,189.486,189.552,293088.0
889.0,1269.0,193.446,193.446,191.631,191.631,8224.0
889.0,1270.0,3874.2,3874.2,3874.2,3874.2,0.0
889.0,1271.0,13.992,13.992,13.992,13.992,0.0
889.0,1272.0,142.098,142.098,142.098,142.098,0.0
889.0,1273.0,165.66,165.66,160.71,160.71,12160.0
889.0,1274.0,353.43,360.822,353.43,360.03,27488.0
889.0,1275.0,34.32,34.32,34.32,34.32,0.0
889.0,1276.0,174.24,174.24,174.24,174.24,0.0
889.0,1277.0,6.666,6.666,6.6,6.6,0.0
889.0,1278.0,29.9178,30.5184,29.9178,30.5184,0.0
889.0,1279.0,8.514,8.514,8.25,8.25,7200.0
889.0,1280.0,151.602,155.034,151.602,155.034,52240.0
889.0,1281.0,89.43,89.43,89.43,89.43,0.0
889.0,1282.0,156.156,159.06,156.156,158.532,6432.0
889.0,1283.0,129.954,130.02,128.37,128.37,36560.0
889.0,1284.0,358.38,358.38,358.38,358.38,0.0
889.0,1285.0,86.46,86.46,86.46,86.46,0.0
889.0,1286.0,83.754,85.8,83.754,85.8,28160.0
889.0,1287.0,106.986,106.986,105.567,105.567,8464.0
889.0,1288.0,59.268,59.268,59.268,59.268,0.0
889.0,1289.0,168.63,168.63,168.63,168.63,0.0
889.0,1290.0,660.0,661.452,652.608,659.934,49824.0
889.0,1291.0,189.42,190.41,189.09,190.41,7200.0
889.0,1292.0,632.94,640.86,632.94,637.89,1872.0
889.0,1293.0,194.436,196.68,192.324,196.68,36704.0
889.0,1294.0,243.54,249.348,243.54,246.312,1344.0
889.0,1295.0,212.52,212.52,212.52,212.52,0.0
889.0,1296.0,60.522,60.522,60.522,60.522,0.0
889.0,1297.0,37.29,37.29,37.29,37.29,0.0
889.0,1298.0,196.746,198.66,193.38,198.66,2320.0
889.0,1299.0,650.0604,650.0604,650.0604,650.0604,0.0
889.0,1300.0,1108.8,1108.8,1108.8,1108.8,160.0
889.0,1301.0,153.12,155.76,153.12,155.1,13904.0
889.0,1302.0,52.47,52.47,52.47,52.47,0.0
889.0,1303.0,622.38,622.38,620.4,620.4,2000.0
889.0,1304.0,43.3884,43.3884,43.3884,43.3884,0.0
889.0,1305.0,14.6586,14.6586,14.6586,14.6586,0.0
889.0,1306.0,623.7,623.7,623.7,623.7,0.0
889.0,1307.0,149.886,149.886,149.886,149.886,0.0
889.0,1308.0,106.59,106.92,106.59,106.59,0.0
889.0,1309.0,547.008,554.532,545.688,547.932,480.0
889.0,1310.0,49.5,49.5,49.5,49.5,0.0
889.0,1311.0,59.4,59.532,59.4,59.532,720.0
889.0,1312.0,137.94,137.94,135.3,135.3,12160.0
889.0,1313.0,158.4,158.4,158.4,158.4,0.0
889.0,1314.0,99.0,99.0,99.0,99.0,0.0
889.0,1315.0,17.6748,17.6748,17.6748,17.6748,0.0
889.0,1316.0,138.072,140.316,138.072,139.26,0.0
889.0,1317.0,12.177,12.276,12.177,12.276,48000.0
889.0,1318.0,128.832,128.832,126.72,126.72,2400.0
889.0,1319.0,76.23,77.55,75.669,75.768,147664.0
889.0,1320.0,132.99,132.99,132.99,132.99,0.0
889.0,1321.0,56.7732,56.8524,56.0736,56.8524,55040.0
889.0,1322.0,18.744,18.744,18.744,18.744,8000.0
889.0,1323.0,13.926,14.916,13.926,14.784,8000.0
889.0,1324.0,367.686,374.022,367.686,369.6,10080.0
889.0,1325.0,190.212,190.212,187.242,188.76,12464.0
889.0,1326.0,57.0636,57.0636,57.0636,57.0636,0.0
889.0,1327.0,9.075,9.306,9.075,9.306,18432.0
889.0,1328.0,336.6,339.9,336.6,339.9,1488.0
889.0,1329.0,88.836,88.836,87.912,88.704,0.0
889.0,1330.0,50.028,50.028,49.104,49.104,11760.0
889.0,1331.0,95.37,95.37,94.71,94.71,13120.0
889.0,1332.0,9.70068,9.70068,9.54888,9.57924,1473696.0
889.0,1333.0,214.5,216.15,214.5,215.82,7312.0
889.0,1334.0,1011.516,1023.0,1011.516,1017.324,27568.0
889.0,1335.0,97.02,97.02,96.69,97.02,19200.0
889.0,1336.0,126.852,126.852,126.852,126.852,640.0
889.0,1337.0,442.2,442.2,436.392,436.392,23040.0
889.0,1338.0,31.218,31.944,31.218,31.944,16992.0
889.0,1339.0,60.06,60.06,60.06,60.06,0.0
889.0,1340.0,354.024,355.08,354.024,355.08,448.0
889.0,1341.0,333.3,335.94,329.34,333.3,17456.0
889.0,1342.0,198.0,198.0,196.68,196.68,16.0
889.0,1343.0,198.0,198.0,196.68,196.68,16.0
889.0,1344.0,127.248,127.38,126.852,126.852,9168.0
889.0,1345.0,141.768,141.768,141.768,141.768,0.0
889.0,1346.0,35.31,35.31,35.31,35.31,0.0
889.0,1347.0,755.7,765.6,755.7,765.6,928.0
889.0,1348.0,476.982,476.982,470.646,472.362,5312.0
889.0,1349.0,33.99,35.97,33.99,35.97,37200.0
889.0,1350.0,773.52,792.0,773.52,786.72,0.0
890.0,1000.0,80.5728,82.1832,80.0184,80.0712,62720.0
890.0,1001.0,264.66,268.62,264.66,265.98,4320.0
890.0,1002.0,44.748,44.748,41.514,41.514,30400.0
890.0,1003.0,45.54,45.804,45.4476,45.4476,33120.0
890.0,1004.0,481.602,486.024,480.942,481.008,47584.0
890.0,1005.0,279.51,279.51,279.51,279.51,0.0
890.0,1006.0,22.638,22.638,20.724,20.724,4000.0
890.0,1007.0,285.78,285.78,285.78,285.78,0.0
890.0,1008.0,53.46,53.46,53.46,53.46,0.0
890.0,1009.0,104.28,105.27,104.28,105.27,7120.0
890.0,1010.0,39.6,39.6,39.204,39.204,0.0
890.0,1011.0,762.96,762.96,762.96,762.96,0.0
890.0,1012.0,471.9,471.9,471.9,471.9,1600.0
890.0,1013.0,91.08,91.08,91.08,91.08,0.0
890.0,1014.0,14.388,14.388,14.388,14.388,0.0
890.0,1015.0,79.2,79.2,79.2,79.2,0.0
890.0,1016.0,243.54,243.54,243.54,243.54,0.0
890.0,1017.0,325.38,325.38,325.38,325.38,0.0
890.0,1018.0,1840.08,1850.97,1838.76,1850.97,1536.0
890.0,1019.0,44.484,45.21,44.484,45.21,26400.0
890.0,1020.0,165.66,165.66,165.66,165.66,0.0
890.0,1021.0,170.28,170.28,169.026,169.224,64.0
890.0,1022.0,856.152,866.844,851.4,866.844,51328.0
890.0,1023.0,48.8532,49.9884,48.8532,49.83,121296.0
890.0,1024.0,56.43,56.43,56.43,56.43,0.0
890.0,1025.0,1434.18,1443.42,1434.18,1437.81,45104.0
890.0,1026.0,838.2,838.2,838.2,838.2,320.0
890.0,1027.0,96.954,96.954,96.558,96.822,1600.0
890.0,1028.0,18.15,18.15,18.084,18.084,0.0
890.0,1029.0,151.47,152.46,151.47,152.46,2176.0
890.0,1030.0,115.17,115.17,115.17,115.17,0.0
890.0,1031.0,346.5,346.5,346.5,346.5,0.0
890.0,1032.0,402.93,407.616,402.93,407.55,131936.0
890.0,1033.0,397.65,397.65,389.466,391.974,180768.0
890.0,1034.0,148.698,165.858,148.698,165.858,17424.0
890.0,1035.0,399.3,403.26,396.66,401.94,22272.0
890.0,1036.0,415.8,415.8,409.2,409.2,720.0
890.0,1037.0,700.26,707.85,696.96,698.61,12912.0
890.0,1038.0,115.5,115.5,115.5,115.5,0.0
890.0,1039.0,259.38,264.0,259.38,264.0,3040.0
890.0,1040.0,147.51,147.84,146.916,147.675,305808.0
890.0,1041.0,143.88,143.88,143.88,143.88,0.0
890.0,1042.0,143.88,143.88,143.88,143.88,0.0
890.0,1043.0,39.5604,40.2996,39.5604,40.2996,10560.0
890.0,1044.0,214.467,216.282,214.467,216.282,1440.0
890.0,1045.0,441.804,443.322,439.032,442.926,19024.0
890.0,1046.0,373.56,375.54,373.56,375.21,6560.0
890.0,1047.0,375.672,379.104,375.408,379.104,4320.0
890.0,1048.0,39.93,40.26,39.93,39.93,51200.0
890.0,1049.0,40.0752,40.0752,39.6,39.6858,347104.0
890.0,1050.0,37.3956,37.6992,37.3956,37.6992,0.0
890.0,1051.0,14.1042,14.1108,14.0118,14.0118,64000.0
890.0,1052.0,157.608,157.608,157.608,157.608,0.0
890.0,1053.0,60.753,60.753,59.862,60.225,30320.0
890.0,1054.0,203.28,203.28,203.28,203.28,0.0
890.0,1055.0,156.09,156.09,156.09,156.09,16.0
890.0,1056.0,198.198,198.198,198.198,198.198,0.0
890.0,1057.0,24.684,25.08,24.684,25.08,3200.0
890.0,1058.0,47.256,47.718,47.256,47.718,8000.0
890.0,1059.0,42.801,44.1738,42.801,43.8108,497584.0
890.0,1060.0,42.108,42.108,42.108,42.108,0.0
890.0,1061.0,33.66,33.99,33.66,33.99,0.0
890.0,1062.0,12.738,12.738,12.738,12.738,0.0
890.0,1063.0,6.864,6.864,6.45612,6.45612,10256.0
890.0,1064.0,81.576,81.576,78.276,81.576,9600.0
890.0,1065.0,13.398,13.398,13.398,13.398,8000.0
890.0,1066.0,25.41,25.41,25.41,25.41,0.0
890.0,1067.0,782.1,797.808,772.2,794.772,11376.0
890.0,1068.0,474.21,479.82,473.22,479.82,4320.0
890.0,1069.0,9.9,10.032,9.9,10.032,24000.0
890.0,1070.0,84.48,84.48,83.82,83.82,3200.0
890.0,1071.0,574.86,574.86,574.86,574.86,32.0
890.0,1072.0,287.76,287.76,287.76,287.76,0.0
890.0,1073.0,305.382,309.408,302.775,307.494,96304.0
890.0,1074.0,458.7,458.7,455.4,455.4,0.0
890.0,1075.0,842.16,843.15,839.52,843.15,1040.0
890.0,1076.0,209.22,209.22,209.22,209.22,0.0
890.0,1077.0,55.0704,58.3968,55.0704,58.3968,0.0
890.0,1078.0,45.5862,47.5794,45.54,46.9986,2393936.0
890.0,1079.0,166.452,166.452,165.0,165.0,1920.0
890.0,1080.0,41.349,41.481,40.92,41.349,79376.0
890.0,1081.0,108.24,108.24,108.24,108.24,0.0
890.0,1082.0,67.848,67.848,67.584,67.584,0.0
890.0,1083.0,115.5,115.5,115.5,115.5,4000.0
890.0,1084.0,105.6,105.6,105.6,105.6,0.0
890.0,1085.0,239.976,245.52,239.976,243.87,17104.0
890.0,1086.0,44.22,44.22,44.22,44.22,0.0
890.0,1087.0,30.426,30.426,30.426,30.426,0.0
890.0,1088.0,194.205,195.096,193.908,194.7,21888.0
890.0,1089.0,200.64,200.64,198.0,198.66,20304.0
890.0,1090.0,330.66,330.66,330.66,330.66,3200.0
890.0,1091.0,16.368,16.368,16.368,16.368,0.0
890.0,1092.0,99.5016,99.5016,98.4984,99.0264,448736.0
890.0,1093.0,216.48,216.48,212.454,213.708,8192.0
890.0,1094.0,50.82,50.82,50.82,50.82,0.0
890.0,1095.0,198.0,198.0,198.0,198.0,0.0
890.0,1096.0,39.27,39.27,39.27,39.27,0.0
890.0,1097.0,194.04,194.04,194.04,194.04,0.0
890.0,1098.0,13.596,13.596,13.596,13.596,0.0
890.0,1099.0,7.92,7.92,7.92,7.92,0.0
890.0,1100.0,439.56,443.52,439.56,443.52,0.0
890.0,1101.0,115.5,122.1,115.5,115.5,1600.0
890.0,1102.0,72.864,77.154,72.864,76.461,129600.0
890.0,1103.0,116.49,116.49,116.49,116.49,0.0
890.0,1104.0,133.32,135.3,133.32,133.98,0.0
890.0,1105.0,62.2512,62.2512,61.908,62.1588,145696.0
890.0,1106.0,71.94,71.94,71.94,71.94,1600.0
890.0,1107.0,281.688,281.688,281.688,281.688,0.0
890.0,1108.0,170.478,171.6,168.498,168.498,105856.0
890.0,1109.0,82.83,82.83,77.55,82.5,38960.0
890.0,1110.0,126.06,128.37,124.74,124.74,6176.0
890.0,1111.0,142.56,142.56,141.9,141.9,0.0
890.0,1112.0,65.4852,65.4852,65.4852,65.4852,0.0
890.0,1113.0,421.41,421.41,417.45,417.45,7360.0
